,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
451,0.148,https://api.spotify.com/v1/audio-analysis/2onCHFrhTinyUc6OawwU4Z,0.758,240160.0,0.482,2onCHFrhTinyUc6OawwU4Z,6.88e-06,6.0,0.135,-11.202,0.0,0.168,111.896,4.0,https://api.spotify.com/v1/tracks/2onCHFrhTinyUc6OawwU4Z,audio_features,spotify:track:2onCHFrhTinyUc6OawwU4Z,0.0924
452,0.919,https://api.spotify.com/v1/audio-analysis/0wIXZ4dPhQn1GYQBSC1Pkh,0.301,214147.0,0.379,0wIXZ4dPhQn1GYQBSC1Pkh,9.15e-05,7.0,0.191,-6.29,1.0,0.0292,83.828,3.0,https://api.spotify.com/v1/tracks/0wIXZ4dPhQn1GYQBSC1Pkh,audio_features,spotify:track:0wIXZ4dPhQn1GYQBSC1Pkh,0.328
453,0.0718,https://api.spotify.com/v1/audio-analysis/2BeispT0rpKZX9RhI1H8vL,0.615,207733.0,0.65,2BeispT0rpKZX9RhI1H8vL,0.0,3.0,0.101,-4.944,1.0,0.0347,152.086,4.0,https://api.spotify.com/v1/tracks/2BeispT0rpKZX9RhI1H8vL,audio_features,spotify:track:2BeispT0rpKZX9RhI1H8vL,0.538
454,0.0122,https://api.spotify.com/v1/audio-analysis/6O8I0ffpEtyMQmMYo0bj4N,0.634,223333.0,0.885,6O8I0ffpEtyMQmMYo0bj4N,0.0,11.0,0.193,-4.702,0.0,0.304,127.064,4.0,https://api.spotify.com/v1/tracks/6O8I0ffpEtyMQmMYo0bj4N,audio_features,spotify:track:6O8I0ffpEtyMQmMYo0bj4N,0.334
455,0.0223,https://api.spotify.com/v1/audio-analysis/3mIf8Zk2cy7ITwvvNkC0l2,0.74,199227.0,0.781,3mIf8Zk2cy7ITwvvNkC0l2,0.0,7.0,0.321,-6.204,0.0,0.07,113.021,4.0,https://api.spotify.com/v1/tracks/3mIf8Zk2cy7ITwvvNkC0l2,audio_features,spotify:track:3mIf8Zk2cy7ITwvvNkC0l2,0.86
456,0.781,https://api.spotify.com/v1/audio-analysis/5CRVwXGikmqzoRO6q7FeAg,0.565,230320.0,0.245,5CRVwXGikmqzoRO6q7FeAg,0.0,5.0,0.0998,-9.132,1.0,0.0262,75.055,4.0,https://api.spotify.com/v1/tracks/5CRVwXGikmqzoRO6q7FeAg,audio_features,spotify:track:5CRVwXGikmqzoRO6q7FeAg,0.3
457,0.0438,https://api.spotify.com/v1/audio-analysis/5dONhl6aXFuN86UBdayF6W,0.64,177973.0,0.681,5dONhl6aXFuN86UBdayF6W,0.0,6.0,0.166,-5.362,1.0,0.0334,118.062,4.0,https://api.spotify.com/v1/tracks/5dONhl6aXFuN86UBdayF6W,audio_features,spotify:track:5dONhl6aXFuN86UBdayF6W,0.673
458,0.255,https://api.spotify.com/v1/audio-analysis/7isWH8NT7djPZw5HWlbiun,0.586,202960.0,0.774,7isWH8NT7djPZw5HWlbiun,0.0,10.0,0.137,-3.883,0.0,0.261,78.712,4.0,https://api.spotify.com/v1/tracks/7isWH8NT7djPZw5HWlbiun,audio_features,spotify:track:7isWH8NT7djPZw5HWlbiun,0.638
459,0.0339,https://api.spotify.com/v1/audio-analysis/1T3iEhgmmfzLOs6sZzBlNU,0.687,238133.0,0.705,1T3iEhgmmfzLOs6sZzBlNU,0.0,9.0,0.164,-8.453,0.0,0.0522,110.048,4.0,https://api.spotify.com/v1/tracks/1T3iEhgmmfzLOs6sZzBlNU,audio_features,spotify:track:1T3iEhgmmfzLOs6sZzBlNU,0.456
460,0.227,https://api.spotify.com/v1/audio-analysis/5omYVLodGmaxnhua99xIE8,0.586,209040.0,0.527,5omYVLodGmaxnhua99xIE8,0.0,3.0,0.0963,-4.905,1.0,0.0309,141.839,4.0,https://api.spotify.com/v1/tracks/5omYVLodGmaxnhua99xIE8,audio_features,spotify:track:5omYVLodGmaxnhua99xIE8,0.485
461,9.17e-05,https://api.spotify.com/v1/audio-analysis/2Xcvt8NRLw0xbB3ClfW8MI,0.556,175013.0,0.902,2Xcvt8NRLw0xbB3ClfW8MI,0.0,4.0,0.0888,-5.143,1.0,0.0449,145.914,4.0,https://api.spotify.com/v1/tracks/2Xcvt8NRLw0xbB3ClfW8MI,audio_features,spotify:track:2Xcvt8NRLw0xbB3ClfW8MI,0.961
462,0.0948,https://api.spotify.com/v1/audio-analysis/7DzeaRovylET6SbdmVe5In,0.512,203613.0,0.494,7DzeaRovylET6SbdmVe5In,0.0,7.0,0.124,-8.16,0.0,0.206,76.002,3.0,https://api.spotify.com/v1/tracks/7DzeaRovylET6SbdmVe5In,audio_features,spotify:track:7DzeaRovylET6SbdmVe5In,0.478
463,0.0379,https://api.spotify.com/v1/audio-analysis/7rdP71W8x4UbJ0KAKBACbo,0.579,213440.0,0.779,7rdP71W8x4UbJ0KAKBACbo,0.0,4.0,0.385,-1.829,0.0,0.0512,164.145,3.0,https://api.spotify.com/v1/tracks/7rdP71W8x4UbJ0KAKBACbo,audio_features,spotify:track:7rdP71W8x4UbJ0KAKBACbo,0.591
464,0.00701,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,0.578,199080.0,0.866,4kbj5MwxO1bq9wjT5g9HaA,0.0,1.0,0.257,-3.804,1.0,0.0619,128.038,4.0,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,audio_features,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,0.619
465,0.474,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,0.781,281560.0,0.445,34gCuhDGsG4bRPIf9bb02f,0.0,2.0,0.184,-6.061,1.0,0.0295,78.998,4.0,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,audio_features,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.584
466,0.0523,https://api.spotify.com/v1/audio-analysis/2h1L35fJnEzxe2lAxmrvkC,0.571,202347.0,0.697,2h1L35fJnEzxe2lAxmrvkC,0.0,7.0,0.299,-5.467,1.0,0.081,175.962,4.0,https://api.spotify.com/v1/tracks/2h1L35fJnEzxe2lAxmrvkC,audio_features,spotify:track:2h1L35fJnEzxe2lAxmrvkC,0.354
467,0.747,https://api.spotify.com/v1/audio-analysis/4oWmroatZtMmlgc3havMrv,0.372,278987.0,0.305,4oWmroatZtMmlgc3havMrv,1.9e-06,5.0,0.0908,-8.189,0.0,0.0289,86.743,3.0,https://api.spotify.com/v1/tracks/4oWmroatZtMmlgc3havMrv,audio_features,spotify:track:4oWmroatZtMmlgc3havMrv,0.0871
468,0.00199,https://api.spotify.com/v1/audio-analysis/40DOlZURKwuOV9PnJN7jQX,0.475,218893.0,0.972,40DOlZURKwuOV9PnJN7jQX,0.0,0.0,0.331,-3.806,1.0,0.0455,154.032,4.0,https://api.spotify.com/v1/tracks/40DOlZURKwuOV9PnJN7jQX,audio_features,spotify:track:40DOlZURKwuOV9PnJN7jQX,0.771
469,0.00434,https://api.spotify.com/v1/audio-analysis/3VgNbGJAVtbT1afQiRBTX4,0.584,214746.0,0.611,3VgNbGJAVtbT1afQiRBTX4,0.000126,5.0,0.135,-5.637,0.0,0.0379,114.071,4.0,https://api.spotify.com/v1/tracks/3VgNbGJAVtbT1afQiRBTX4,audio_features,spotify:track:3VgNbGJAVtbT1afQiRBTX4,0.319
470,0.75,https://api.spotify.com/v1/audio-analysis/7aVgGkcn3Fp71DFTMZYUne,0.752,212813.0,0.445,7aVgGkcn3Fp71DFTMZYUne,0.0,7.0,0.111,-7.512,0.0,0.0612,109.958,4.0,https://api.spotify.com/v1/tracks/7aVgGkcn3Fp71DFTMZYUne,audio_features,spotify:track:7aVgGkcn3Fp71DFTMZYUne,0.688
471,0.0053,https://api.spotify.com/v1/audio-analysis/6wfTb2he5ANMQSFnlamnyi,0.538,182213.0,0.775,6wfTb2he5ANMQSFnlamnyi,0.0,7.0,0.0807,-5.48,1.0,0.0291,154.889,4.0,https://api.spotify.com/v1/tracks/6wfTb2he5ANMQSFnlamnyi,audio_features,spotify:track:6wfTb2he5ANMQSFnlamnyi,0.607
472,0.066,https://api.spotify.com/v1/audio-analysis/491AB3shkpnuQeqHWEplsM,0.545,222413.0,0.737,491AB3shkpnuQeqHWEplsM,0.0102,5.0,0.127,-7.013,1.0,0.0277,88.367,4.0,https://api.spotify.com/v1/tracks/491AB3shkpnuQeqHWEplsM,audio_features,spotify:track:491AB3shkpnuQeqHWEplsM,0.791
473,0.879,https://api.spotify.com/v1/audio-analysis/7DThz7qoNx3WWQJgEipP7W,0.412,228240.0,0.443,7DThz7qoNx3WWQJgEipP7W,2.28e-05,6.0,0.133,-5.939,1.0,0.0281,147.607,4.0,https://api.spotify.com/v1/tracks/7DThz7qoNx3WWQJgEipP7W,audio_features,spotify:track:7DThz7qoNx3WWQJgEipP7W,0.171
474,0.00159,https://api.spotify.com/v1/audio-analysis/1i1rNVtxbE7rdFfpHuNq2j,0.642,227344.0,0.823,1i1rNVtxbE7rdFfpHuNq2j,0.0,0.0,0.0776,-5.717,1.0,0.0289,122.977,4.0,https://api.spotify.com/v1/tracks/1i1rNVtxbE7rdFfpHuNq2j,audio_features,spotify:track:1i1rNVtxbE7rdFfpHuNq2j,0.441
475,0.0593,https://api.spotify.com/v1/audio-analysis/5f3Z6r36eCwcLzyuHs4qgj,0.707,167707.0,0.652,5f3Z6r36eCwcLzyuHs4qgj,0.0,3.0,0.272,-4.704,0.0,0.282,102.138,4.0,https://api.spotify.com/v1/tracks/5f3Z6r36eCwcLzyuHs4qgj,audio_features,spotify:track:5f3Z6r36eCwcLzyuHs4qgj,0.673
476,0.0906,https://api.spotify.com/v1/audio-analysis/1D9KEXIrlmPUkMTdYzqgX4,0.775,357493.0,0.857,1D9KEXIrlmPUkMTdYzqgX4,0.000172,11.0,0.918,-4.943,1.0,0.0699,118.419,4.0,https://api.spotify.com/v1/tracks/1D9KEXIrlmPUkMTdYzqgX4,audio_features,spotify:track:1D9KEXIrlmPUkMTdYzqgX4,0.79
477,0.00906,https://api.spotify.com/v1/audio-analysis/0HFx7PLqzGxSfN59j3UHmR,0.775,207719.0,0.68,0HFx7PLqzGxSfN59j3UHmR,0.0,0.0,0.109,-5.508,0.0,0.0629,114.025,4.0,https://api.spotify.com/v1/tracks/0HFx7PLqzGxSfN59j3UHmR,audio_features,spotify:track:0HFx7PLqzGxSfN59j3UHmR,0.636
478,0.0242,https://api.spotify.com/v1/audio-analysis/0hy1SOTEn9ifXTzOwnCwEr,0.589,223973.0,0.658,0hy1SOTEn9ifXTzOwnCwEr,0.0,11.0,0.118,-5.288,0.0,0.203,77.521,4.0,https://api.spotify.com/v1/tracks/0hy1SOTEn9ifXTzOwnCwEr,audio_features,spotify:track:0hy1SOTEn9ifXTzOwnCwEr,0.254
479,0.0553,https://api.spotify.com/v1/audio-analysis/3A5PPBScaxdOaZRxApGHAr,0.744,235493.0,0.783,3A5PPBScaxdOaZRxApGHAr,0.0,1.0,0.086,-7.077,1.0,0.0337,120.042,4.0,https://api.spotify.com/v1/tracks/3A5PPBScaxdOaZRxApGHAr,audio_features,spotify:track:3A5PPBScaxdOaZRxApGHAr,0.881
480,0.417,https://api.spotify.com/v1/audio-analysis/6ukMqDxnOPOgoHdak7Kyp3,0.795,190453.0,0.616,6ukMqDxnOPOgoHdak7Kyp3,0.0,1.0,0.349,-5.281,0.0,0.06,110.015,4.0,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,audio_features,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,0.818
481,0.0115,https://api.spotify.com/v1/audio-analysis/0uZzdkuzJEjFzaRR2HQ5mj,0.42,194907.0,0.867,0uZzdkuzJEjFzaRR2HQ5mj,0.0,9.0,0.0851,-5.397,1.0,0.0859,78.814,4.0,https://api.spotify.com/v1/tracks/0uZzdkuzJEjFzaRR2HQ5mj,audio_features,spotify:track:0uZzdkuzJEjFzaRR2HQ5mj,0.625
482,0.0427,https://api.spotify.com/v1/audio-analysis/7sEJCHpsNdGP0fOi6UeXnS,0.524,181066.0,0.65,7sEJCHpsNdGP0fOi6UeXnS,0.0,1.0,0.371,-5.936,1.0,0.0278,148.06,4.0,https://api.spotify.com/v1/tracks/7sEJCHpsNdGP0fOi6UeXnS,audio_features,spotify:track:7sEJCHpsNdGP0fOi6UeXnS,0.326
483,0.0444,https://api.spotify.com/v1/audio-analysis/0yGeVoWrSc7Ocnv8sSouNC,0.584,214950.0,0.79,0yGeVoWrSc7Ocnv8sSouNC,4.22e-05,2.0,0.0734,-6.544,1.0,0.0412,123.961,4.0,https://api.spotify.com/v1/tracks/0yGeVoWrSc7Ocnv8sSouNC,audio_features,spotify:track:0yGeVoWrSc7Ocnv8sSouNC,0.702
484,0.121,https://api.spotify.com/v1/audio-analysis/438R0i7J3G7jVXUO9lFk8e,0.598,206327.0,0.792,438R0i7J3G7jVXUO9lFk8e,0.0,11.0,0.158,-4.043,0.0,0.0478,97.479,3.0,https://api.spotify.com/v1/tracks/438R0i7J3G7jVXUO9lFk8e,audio_features,spotify:track:438R0i7J3G7jVXUO9lFk8e,0.747
485,0.023,https://api.spotify.com/v1/audio-analysis/3RG3Juyt2Jz2sKtzkj7IRX,0.799,343077.0,0.518,3RG3Juyt2Jz2sKtzkj7IRX,0.0,4.0,0.172,-9.459,1.0,0.235,108.036,4.0,https://api.spotify.com/v1/tracks/3RG3Juyt2Jz2sKtzkj7IRX,audio_features,spotify:track:3RG3Juyt2Jz2sKtzkj7IRX,0.372
486,0.0389,https://api.spotify.com/v1/audio-analysis/4T0ScSPdQKmGvruK7pavNP,0.726,176744.0,0.607,4T0ScSPdQKmGvruK7pavNP,0.0,2.0,0.19,-7.68,1.0,0.0498,81.997,4.0,https://api.spotify.com/v1/tracks/4T0ScSPdQKmGvruK7pavNP,audio_features,spotify:track:4T0ScSPdQKmGvruK7pavNP,0.899
487,0.063,https://api.spotify.com/v1/audio-analysis/1xwVHu3HE3JDf1d6dHVM4u,0.884,224573.0,0.765,1xwVHu3HE3JDf1d6dHVM4u,7.04e-06,8.0,0.118,-3.865,1.0,0.0882,99.987,4.0,https://api.spotify.com/v1/tracks/1xwVHu3HE3JDf1d6dHVM4u,audio_features,spotify:track:1xwVHu3HE3JDf1d6dHVM4u,0.555
488,0.0206,https://api.spotify.com/v1/audio-analysis/0dwudL6pM7zLO7MSUxMUYd,0.68,155440.0,0.755,0dwudL6pM7zLO7MSUxMUYd,0.0,6.0,0.21,-5.509,0.0,0.029,101.048,4.0,https://api.spotify.com/v1/tracks/0dwudL6pM7zLO7MSUxMUYd,audio_features,spotify:track:0dwudL6pM7zLO7MSUxMUYd,0.837
489,0.281,https://api.spotify.com/v1/audio-analysis/76v0OHTbZGeOZYmaLtEDhQ,0.728,206307.0,0.694,76v0OHTbZGeOZYmaLtEDhQ,0.0,0.0,0.118,-5.07,0.0,0.161,143.078,4.0,https://api.spotify.com/v1/tracks/76v0OHTbZGeOZYmaLtEDhQ,audio_features,spotify:track:76v0OHTbZGeOZYmaLtEDhQ,0.745
490,0.0667,https://api.spotify.com/v1/audio-analysis/0xDCBsAlHqz0vm0aOVZcgT,0.69,221606.0,0.774,0xDCBsAlHqz0vm0aOVZcgT,3.54e-06,0.0,0.0799,-6.99,1.0,0.0712,84.993,4.0,https://api.spotify.com/v1/tracks/0xDCBsAlHqz0vm0aOVZcgT,audio_features,spotify:track:0xDCBsAlHqz0vm0aOVZcgT,0.572
491,0.0962,https://api.spotify.com/v1/audio-analysis/6voO8ZG9WTBG6ALLtzTZB5,0.724,173253.0,0.438,6voO8ZG9WTBG6ALLtzTZB5,0.0,2.0,0.146,-6.774,1.0,0.0419,94.576,4.0,https://api.spotify.com/v1/tracks/6voO8ZG9WTBG6ALLtzTZB5,audio_features,spotify:track:6voO8ZG9WTBG6ALLtzTZB5,0.596
492,0.417,https://api.spotify.com/v1/audio-analysis/4WGyY671Z37inSpCTBJoIm,0.66,252227.0,0.372,4WGyY671Z37inSpCTBJoIm,0.0,2.0,0.0954,-6.025,0.0,0.0314,119.946,3.0,https://api.spotify.com/v1/tracks/4WGyY671Z37inSpCTBJoIm,audio_features,spotify:track:4WGyY671Z37inSpCTBJoIm,0.432
493,0.0846,https://api.spotify.com/v1/audio-analysis/33bIx8QOf1wvVPZcuOhVij,0.346,159359.0,0.744,33bIx8QOf1wvVPZcuOhVij,0.926,7.0,0.106,-8.267,1.0,0.0352,170.796,4.0,https://api.spotify.com/v1/tracks/33bIx8QOf1wvVPZcuOhVij,audio_features,spotify:track:33bIx8QOf1wvVPZcuOhVij,0.591
494,0.423,https://api.spotify.com/v1/audio-analysis/4Ld3RS6KBXGsvtfmnjxlVl,0.622,207013.0,0.701,4Ld3RS6KBXGsvtfmnjxlVl,0.0,8.0,0.0955,-5.452,1.0,0.0559,179.998,4.0,https://api.spotify.com/v1/tracks/4Ld3RS6KBXGsvtfmnjxlVl,audio_features,spotify:track:4Ld3RS6KBXGsvtfmnjxlVl,0.665
495,0.133,https://api.spotify.com/v1/audio-analysis/2FviG1Ma0M0BSZbqaDvw0x,0.752,190240.0,0.853,2FviG1Ma0M0BSZbqaDvw0x,0.0,8.0,0.0238,-5.222,1.0,0.0491,104.003,4.0,https://api.spotify.com/v1/tracks/2FviG1Ma0M0BSZbqaDvw0x,audio_features,spotify:track:2FviG1Ma0M0BSZbqaDvw0x,0.845
496,0.59,https://api.spotify.com/v1/audio-analysis/75UZ6xdsai2UYl0ayRra9C,0.513,217306.0,0.681,75UZ6xdsai2UYl0ayRra9C,0.0,5.0,0.178,-3.998,1.0,0.0311,156.067,4.0,https://api.spotify.com/v1/tracks/75UZ6xdsai2UYl0ayRra9C,audio_features,spotify:track:75UZ6xdsai2UYl0ayRra9C,0.224
497,0.00734,https://api.spotify.com/v1/audio-analysis/5GbNhfhPM1se8BftcBCYxp,0.632,222685.0,0.8,5GbNhfhPM1se8BftcBCYxp,1.3e-05,10.0,0.107,-3.114,0.0,0.0377,97.006,4.0,https://api.spotify.com/v1/tracks/5GbNhfhPM1se8BftcBCYxp,audio_features,spotify:track:5GbNhfhPM1se8BftcBCYxp,0.898
498,0.113,https://api.spotify.com/v1/audio-analysis/34Jeq8ktRzyOW1uw40InVy,0.624,211573.0,0.953,34Jeq8ktRzyOW1uw40InVy,0.000128,4.0,0.657,-2.602,0.0,0.104,149.992,4.0,https://api.spotify.com/v1/tracks/34Jeq8ktRzyOW1uw40InVy,audio_features,spotify:track:34Jeq8ktRzyOW1uw40InVy,0.724
499,0.746,https://api.spotify.com/v1/audio-analysis/75rDNLl8v6qVYHXGzfHv4c,0.663,240027.0,0.638,75rDNLl8v6qVYHXGzfHv4c,0.0,1.0,0.103,-4.505,1.0,0.244,128.804,4.0,https://api.spotify.com/v1/tracks/75rDNLl8v6qVYHXGzfHv4c,audio_features,spotify:track:75rDNLl8v6qVYHXGzfHv4c,0.52
500,0.319,https://api.spotify.com/v1/audio-analysis/6y35xDJFzpy1FIa6qCMA59,0.574,179078.0,0.745,6y35xDJFzpy1FIa6qCMA59,0.0,2.0,0.11,-6.663,1.0,0.0507,154.042,4.0,https://api.spotify.com/v1/tracks/6y35xDJFzpy1FIa6qCMA59,audio_features,spotify:track:6y35xDJFzpy1FIa6qCMA59,0.695
501,0.511,https://api.spotify.com/v1/audio-analysis/5a5BZe4XVd1bvWXLOLPUfV,0.757,188703.0,0.528,5a5BZe4XVd1bvWXLOLPUfV,0.000334,0.0,0.0936,-10.799,0.0,0.274,146.056,4.0,https://api.spotify.com/v1/tracks/5a5BZe4XVd1bvWXLOLPUfV,audio_features,spotify:track:5a5BZe4XVd1bvWXLOLPUfV,0.3
502,0.0139,https://api.spotify.com/v1/audio-analysis/5wNW3W42QosSz8F03wcYXD,0.551,223920.0,0.832,5wNW3W42QosSz8F03wcYXD,0.0,5.0,0.183,-7.159,1.0,0.0787,96.916,4.0,https://api.spotify.com/v1/tracks/5wNW3W42QosSz8F03wcYXD,audio_features,spotify:track:5wNW3W42QosSz8F03wcYXD,0.258
503,0.186,https://api.spotify.com/v1/audio-analysis/3wtxtUuZ9iUNwyGObJaXqw,0.717,208330.0,0.732,3wtxtUuZ9iUNwyGObJaXqw,4.4e-05,4.0,0.175,-5.752,0.0,0.0451,120.0,4.0,https://api.spotify.com/v1/tracks/3wtxtUuZ9iUNwyGObJaXqw,audio_features,spotify:track:3wtxtUuZ9iUNwyGObJaXqw,0.24
504,0.0296,https://api.spotify.com/v1/audio-analysis/4hkAO5HepzonUEJkXUT6e5,0.66,217884.0,0.812,4hkAO5HepzonUEJkXUT6e5,0.0,10.0,0.191,-4.902,1.0,0.0569,80.708,4.0,https://api.spotify.com/v1/tracks/4hkAO5HepzonUEJkXUT6e5,audio_features,spotify:track:4hkAO5HepzonUEJkXUT6e5,0.526
505,0.000235,https://api.spotify.com/v1/audio-analysis/7F6dvy7bF5dirhM756oB9a,0.758,181081.0,0.489,7F6dvy7bF5dirhM756oB9a,0.0,10.0,0.0488,-8.253,0.0,0.356,80.057,4.0,https://api.spotify.com/v1/tracks/7F6dvy7bF5dirhM756oB9a,audio_features,spotify:track:7F6dvy7bF5dirhM756oB9a,0.611
506,0.0725,https://api.spotify.com/v1/audio-analysis/7zlF2G7QFPdj9lmmGNVuNq,0.529,249493.0,0.736,7zlF2G7QFPdj9lmmGNVuNq,0.0,4.0,0.0832,-6.056,1.0,0.0346,131.944,4.0,https://api.spotify.com/v1/tracks/7zlF2G7QFPdj9lmmGNVuNq,audio_features,spotify:track:7zlF2G7QFPdj9lmmGNVuNq,0.384
507,0.0322,https://api.spotify.com/v1/audio-analysis/33NHr7lu7tCMjK05jUj1v0,0.777,211787.0,0.898,33NHr7lu7tCMjK05jUj1v0,0.0,4.0,0.313,-4.461,1.0,0.0581,111.996,4.0,https://api.spotify.com/v1/tracks/33NHr7lu7tCMjK05jUj1v0,audio_features,spotify:track:33NHr7lu7tCMjK05jUj1v0,0.856
508,0.653,https://api.spotify.com/v1/audio-analysis/5pJnRLlzUcRxrtYgfdUwvg,0.747,253935.0,0.621,5pJnRLlzUcRxrtYgfdUwvg,0.0,4.0,0.124,-9.115,0.0,0.394,89.282,4.0,https://api.spotify.com/v1/tracks/5pJnRLlzUcRxrtYgfdUwvg,audio_features,spotify:track:5pJnRLlzUcRxrtYgfdUwvg,0.311
509,0.197,https://api.spotify.com/v1/audio-analysis/6ehmEaUo6TrZkyWOTtmFrr,0.6,192906.0,0.857,6ehmEaUo6TrZkyWOTtmFrr,0.0,1.0,0.313,-2.383,1.0,0.0449,172.061,4.0,https://api.spotify.com/v1/tracks/6ehmEaUo6TrZkyWOTtmFrr,audio_features,spotify:track:6ehmEaUo6TrZkyWOTtmFrr,0.804
510,0.185,https://api.spotify.com/v1/audio-analysis/3G7XYAwtxtoGK7fAm4IlD9,0.79,226000.0,0.585,3G7XYAwtxtoGK7fAm4IlD9,0.0,8.0,0.292,-6.058,1.0,0.0348,94.072,4.0,https://api.spotify.com/v1/tracks/3G7XYAwtxtoGK7fAm4IlD9,audio_features,spotify:track:3G7XYAwtxtoGK7fAm4IlD9,0.593
511,0.0321,https://api.spotify.com/v1/audio-analysis/0BekCfQPTaAaKdEifnhlvJ,0.753,199263.0,0.799,0BekCfQPTaAaKdEifnhlvJ,0.0,9.0,0.323,-6.43,1.0,0.055,122.033,4.0,https://api.spotify.com/v1/tracks/0BekCfQPTaAaKdEifnhlvJ,audio_features,spotify:track:0BekCfQPTaAaKdEifnhlvJ,0.572
512,0.111,https://api.spotify.com/v1/audio-analysis/1FB3jc4S4iitvhWWhK88rc,0.698,192719.0,0.847,1FB3jc4S4iitvhWWhK88rc,1.46e-06,5.0,0.137,-3.764,0.0,0.0306,130.001,4.0,https://api.spotify.com/v1/tracks/1FB3jc4S4iitvhWWhK88rc,audio_features,spotify:track:1FB3jc4S4iitvhWWhK88rc,0.788
513,0.00844,https://api.spotify.com/v1/audio-analysis/0H2BuFu2MuJfnF1yHKjBcp,0.318,213019.0,0.851,0H2BuFu2MuJfnF1yHKjBcp,6.93e-05,6.0,0.407,-6.047,1.0,0.077,139.42,4.0,https://api.spotify.com/v1/tracks/0H2BuFu2MuJfnF1yHKjBcp,audio_features,spotify:track:0H2BuFu2MuJfnF1yHKjBcp,0.0862
514,0.0242,https://api.spotify.com/v1/audio-analysis/2S5LNtRVRPbXk01yRQ14sZ,0.854,224258.0,0.766,2S5LNtRVRPbXk01yRQ14sZ,0.0,9.0,0.0793,-4.697,0.0,0.141,118.004,4.0,https://api.spotify.com/v1/tracks/2S5LNtRVRPbXk01yRQ14sZ,audio_features,spotify:track:2S5LNtRVRPbXk01yRQ14sZ,0.788
515,0.0742,https://api.spotify.com/v1/audio-analysis/33i0KOPBWURNW3l97a4QPy,0.796,219333.0,0.766,33i0KOPBWURNW3l97a4QPy,0.0,7.0,0.0827,-5.974,1.0,0.238,110.034,4.0,https://api.spotify.com/v1/tracks/33i0KOPBWURNW3l97a4QPy,audio_features,spotify:track:33i0KOPBWURNW3l97a4QPy,0.561
516,0.317,https://api.spotify.com/v1/audio-analysis/0Y0TOsE1q11qgbi7c5WZsG,0.727,197133.0,0.599,0Y0TOsE1q11qgbi7c5WZsG,0.0,1.0,0.219,-6.941,1.0,0.327,167.909,3.0,https://api.spotify.com/v1/tracks/0Y0TOsE1q11qgbi7c5WZsG,audio_features,spotify:track:0Y0TOsE1q11qgbi7c5WZsG,0.381
517,0.0697,https://api.spotify.com/v1/audio-analysis/6p5abLu89ZSSpRQnbK9Wqs,0.733,226581.0,0.676,6p5abLu89ZSSpRQnbK9Wqs,0.0,10.0,0.208,-5.655,0.0,0.0432,97.448,4.0,https://api.spotify.com/v1/tracks/6p5abLu89ZSSpRQnbK9Wqs,audio_features,spotify:track:6p5abLu89ZSSpRQnbK9Wqs,0.717
518,0.246,https://api.spotify.com/v1/audio-analysis/28YLWwEB6xnJQYN7e062rH,0.584,334333.0,0.455,28YLWwEB6xnJQYN7e062rH,0.0,1.0,0.181,-11.066,0.0,0.0488,74.634,4.0,https://api.spotify.com/v1/tracks/28YLWwEB6xnJQYN7e062rH,audio_features,spotify:track:28YLWwEB6xnJQYN7e062rH,0.306
519,0.00472,https://api.spotify.com/v1/audio-analysis/30wEpY339lJXMEP7gDTypY,0.499,190427.0,0.797,30wEpY339lJXMEP7gDTypY,0.0,2.0,0.297,-4.845,1.0,0.0402,85.054,4.0,https://api.spotify.com/v1/tracks/30wEpY339lJXMEP7gDTypY,audio_features,spotify:track:30wEpY339lJXMEP7gDTypY,0.591
520,0.00208,https://api.spotify.com/v1/audio-analysis/4NRjsT15ekkZfppRALpjIw,0.675,218867.0,0.881,4NRjsT15ekkZfppRALpjIw,0.0,4.0,0.111,-5.654,1.0,0.0355,118.021,4.0,https://api.spotify.com/v1/tracks/4NRjsT15ekkZfppRALpjIw,audio_features,spotify:track:4NRjsT15ekkZfppRALpjIw,0.878
521,0.0959,https://api.spotify.com/v1/audio-analysis/2ssYQKMqVUkoQgi02PmDPB,0.582,196900.0,0.564,2ssYQKMqVUkoQgi02PmDPB,0.0,0.0,0.26,-4.066,0.0,0.0837,204.002,4.0,https://api.spotify.com/v1/tracks/2ssYQKMqVUkoQgi02PmDPB,audio_features,spotify:track:2ssYQKMqVUkoQgi02PmDPB,0.692
